serial_number,model,capacity_bytes,power_on_hours
S300Y26G,ST4000DM000,4000787030016,13348
WD-WCASJ0723677,WDC WD1000FYPS,1000204886016,31123
MJ1321YNG17SDA,Hitachi HDS5C3030ALA630,3000592982016,47536
Z300XG08,ST4000DM000,4000787030016,26705
MJ0351YNG9W2EA,Hitachi HDS5C3030ALA630,3000592982016,36761
PL1331LAGTHL7H,HGST HMS5C4040ALE640,4000787030016,19759
ZA11ZGPM,ST8000DM002,8001563222016,4542
PL1331LAGRGBRH,HGST HMS5C4040ALE640,4000787030016,21701
MJ1321YNG0MA6A,Hitachi HDS5C3030ALA630,3000592982016,47313
ZA11R59D,ST8000DM002,8001563222016,3702
Z304L9NV,ST4000DM000,4000787030016,9477
PL1331LAGM38WH,HGST HMS5C4040BLE640,4000787030016,23434
Z304L9NR,ST4000DM000,4000787030016,9805
MJ0351YNG9RE0A,Hitachi HDS5C3030ALA630,3000592982016,36081
Z304L9NP,ST4000DM000,4000787030016,9849
WD-WCC4E0634708,WDC WD40EFRX,4000787030016,24771
ZA124AV4,ST8000DM002,8001563222016,3918
Z3016S4R,ST4000DM000,4000787030016,24613
PL2331LAH2V04J,HGST HMS5C4040BLE640,4000787030016,6586
Z304L9NF,ST4000DM000,4000787030016,9359
ZA11R59A,ST8000DM002,8001563222016,3917
Z304L9NB,ST4000DM000,4000787030016,9822
WD-WX31A356PK9Y,WDC WD5000LPVX,500107862016,8094
PL1331LAHBN1NH,HGST HMS5C4040BLE640,4000787030016,5000
ZA124AVA,ST8000DM002,8001563222016,3919
Z304L9N9,ST4000DM000,4000787030016,9806
Z304L9N6,ST4000DM000,4000787030016,10161
ZA12D7X4,ST8000DM002,8001563222016,3703
Z302T8SD,ST4000DM000,4000787030016,11509
PL2310LAG0MBRC,Hitachi HDS5C4040ALE630,4000787030016,33820
PL2331LAGM6H1J,HGST HMS5C4040BLE640,4000787030016,24266
Z304L9N0,ST4000DM000,4000787030016,9849
Z3015CPS,ST4000DM000,4000787030016,24269
PL1321LAGAX9RH,Hitachi HDS5C4040ALE630,4000787030016,31856
PL1331LAGSRGXH,HGST HMS5C4040ALE640,4000787030016,20918
Z3015HPV,ST4000DM000,4000787030016,20313
Z4D067YN,ST6000DX000,6001175126016,15416
WD-WMC4N0D5V4V0,WDC WD30EFRX,3000592982016,16167
Z302T8SV,ST4000DM000,4000787030016,11959
PL1331LAGR6M5H,HGST HMS5C4040ALE640,4000787030016,22358
Z4D067YB,ST6000DX000,6001175126016,15537
Z3015HPX,ST4000DM000,4000787030016,23893
PL2331LAHDDD1J,HGST HMS5C4040BLE640,4000787030016,5606
PL1331LAGSG53H,HGST HMS5C4040ALE640,4000787030016,22281
ZA10YJ62,ST8000DM002,8001563222016,4664
PL2331LAHDAZKJ,HGST HMS5C4040BLE640,4000787030016,6106
Z304KR4C,ST4000DM000,4000787030016,10901
PL2331LAH458DJ,HGST HMS5C4040BLE640,4000787030016,6585
S301GPXK,ST4000DM000,4000787030016,10325
Z300YL0J,ST4000DM000,4000787030016,19040
ZA11R59K,ST8000DM002,8001563222016,3703
S2ZYJ9BF519239,ST500LM012 HN,500107862016,18200
S2ZYJ9BF519238,ST500LM012 HN,500107862016,13233
S2ZYJ9BF519237,ST500LM012 HN,500107862016,16684
S2ZYJ9BF519236,ST500LM012 HN,500107862016,18146
S2ZYJ9BF519235,ST500LM012 HN,500107862016,16693
Z304T2VJ,ST4000DM000,4000787030016,9488
S2ZYJ9BF519232,ST500LM012 HN,500107862016,16520
S2ZYJ9BF519231,ST500LM012 HN,500107862016,16595
S2ZYJ9BF519230,ST500LM012 HN,500107862016,15812
ZA13VJW2,ST8000DM002,8001563222016,1549
MJ0351YNG9WHJA,Hitachi HDS5C3030ALA630,3000592982016,36276
PL1331LAHD3RWH,HGST HMS5C4040BLE640,4000787030016,5000
PL1331LAGSRVKH,HGST HMS5C4040ALE640,4000787030016,20599
ZA140NEY,ST8000DM002,8001563222016,804
PL2331LAHB6VKJ,HGST HMS5C4040BLE640,4000787030016,2844
S300XJQ4,ST4000DM000,4000787030016,17143
PL2331LAGSU0UJ,HGST HMS5C4040ALE640,4000787030016,20938
Z304JGFM,ST4000DM000,4000787030016,10115
S301169D,ST4000DM000,4000787030016,14986
WD-WXK1H6441WNA,WDC WD60EFRX,6001175126016,18153
PL1331LAGRH9BH,HGST HMS5C4040ALE640,4000787030016,21751
Z304JGFD,ST4000DM000,4000787030016,9807
Z304J2BX,ST4000DM000,4000787030016,10159
S300Z5PK,ST4000DM000,4000787030016,11918
Z300T863,ST4000DM000,4000787030016,26372
ZA13ZVNV,ST8000DM002,8001563222016,807
S301GTYX,ST4000DM000,4000787030016,9849
Z30024JC,ST4000DM000,4000787030016,32223
S30106RG,ST4000DM000,4000787030016,14314
Z302SV8X,ST4000DM000,4000787030016,11958
ZA13RJCX,ST8000DM002,8001563222016,806
PL1331LAHG82XH,HGST HMS5C4040BLE640,4000787030016,949
Z302T694,ST4000DM000,4000787030016,11221
ZA13RJCA,ST8000DM002,8001563222016,1550
S30106RZ,ST4000DM000,4000787030016,13999
S30106RY,ST4000DM000,4000787030016,14313
WD-WCC1T1277753,WDC WD30EFRX,3000592982016,25814
Z300WK8C,ST4000DM000,4000787030016,26734
S30106RV,ST4000DM000,4000787030016,14291
W300SPQL,ST4000DM000,4000787030016,23932
PL2331LAHBWWDJ,HGST HMS5C4040BLE640,4000787030016,925
W3004WT8,ST4000DM000,4000787030016,29685
PL1331LAHEPNYH,HGST HMS5C4040BLE640,4000787030016,925
PL1311LAG3B98H,Hitachi HDS5C4040ALE630,4000787030016,31864
WD-WCC4N0401458,WDC WD30EFRX,3000592982016,23989
MJ0351YNG9VJDA,Hitachi HDS5C3030ALA630,3000592982016,36775
MJ1313YNG1YJYC,Hitachi HDS5C3030ALA630,3000592982016,48604
PL1331LAGSHEVH,HGST HMS5C4040ALE640,4000787030016,21894
Z3040G4G,ST4000DM000,4000787030016,10328
MJ1321YNG0G9YA,Hitachi HDS5C3030ALA630,3000592982016,47317
Z302T69N,ST4000DM000,4000787030016,11695
S300ZNQD,ST4000DM000,4000787030016,13182
MJ0351YNG9YGXA,Hitachi HDS5C3030ALA630,3000592982016,36763
Z302T69A,ST4000DM000,4000787030016,11245
Z3026QXX,ST4000DM000,4000787030016,12797
PL2331LAHD9TVJ,HGST HMS5C4040BLE640,4000787030016,5794
W3004M44,ST4000DM000,4000787030016,29416
PL2331LAGMUJLJ,HGST HMS5C4040BLE640,4000787030016,23389
MJ1323YNG1EJ1C,Hitachi HDS5C3030ALA630,3000592982016,46566
PL2331LAGMZBZJ,HGST HMS5C4040BLE640,4000787030016,22786
PL1311LAG28KMH,Hitachi HDS5C4040ALE630,4000787030016,34210
Z303XF03,ST4000DM000,4000787030016,10329
Z304J2B6,ST4000DM000,4000787030016,10118
Z3050ZWE,ST4000DM000,4000787030016,7852
PL1331LAGTT5EH,HGST HMS5C4040ALE640,4000787030016,19861
Z3026QXA,ST4000DM000,4000787030016,11915
MJ1311YNG27GXA,Hitachi HDS5C3030ALA630,3000592982016,45378
S2ZYJ9GGB01721,ST500LM012 HN,500107862016,5845
PL1331LAGM1T5H,HGST HMS5C4040BLE640,4000787030016,24208
S301J2Z1,ST4000DM000,4000787030016,10833
Z4D07K9N,ST6000DX000,6001175126016,15715
W30065KJ,ST4000DM000,4000787030016,29420
Z300XG20,ST4000DM000,4000787030016,25594
ZA11KXAZ,ST8000DM002,8001563222016,3919
Z4D07K9H,ST6000DX000,6001175126016,16161
ZA10L3RA,ST8000DM002,8001563222016,3920
PL2331LAH764SJ,HGST HMS5C4040BLE640,4000787030016,4831
PL2331LAHDKX6J,HGST HMS5C4040BLE640,4000787030016,6105
S301PRNQ,ST4000DM000,4000787030016,10164
S300X3AQ,ST4000DM000,4000787030016,18129
PL2331LAGLW43J,HGST HMS5C4040BLE640,4000787030016,24252
PL1331LAGT7AHH,HGST HMS5C4040ALE640,4000787030016,20213
ZA11VYNC,ST8000DM002,8001563222016,4542
Z3014P4R,ST4000DM000,4000787030016,24754
ZA140NE1,ST8000DM002,8001563222016,807
S300X3AE,ST4000DM000,4000787030016,18130
Z4D07K9S,ST6000DX000,6001175126016,16161
ZA11KXAB,ST8000DM002,8001563222016,3919
Z4D07K9P,ST6000DX000,6001175126016,16161
PL1331LAGRZP2H,HGST HMS5C4040ALE640,4000787030016,22279
66HLS2OTS,TOSHIBA MQ01ABF050,500107862016,1546
Z304KCD5,ST4000DM000,4000787030016,9822
PL1331LAHD0HBH,HGST HMS5C4040BLE640,4000787030016,4999
PL2331LAGN7BLJ,HGST HMS5C4040BLE640,4000787030016,22448
MJ0351YNGAAHMA,Hitachi HDS5C3030ALA630,3000592982016,34782
MJ1311YNG3DJ9A,Hitachi HDS5C3030ALA630,3000592982016,46062
W300ADSC,ST4000DM000,4000787030016,28978
Z304JMTC,ST4000DM000,4000787030016,10159
Z3016PHT,ST4000DM000,4000787030016,24942
S300ZS93,ST4000DM000,4000787030016,13186
Z3016PHS,ST4000DM000,4000787030016,24966
Z304KCD9,ST4000DM000,4000787030016,9849
ZA10B3K5,ST8000DM002,8001563222016,514
Z3016PHN,ST4000DM000,4000787030016,24753
Z302SQG3,ST4000DM000,4000787030016,11243
MJ1311YNG27JUA,Hitachi HDS5C3030ALA630,3000592982016,45169
S30111V4,ST4000DM000,4000787030016,14671
MJ1323YNG18R2C,Hitachi HDS5C3030ALA630,3000592982016,47317
Z3016PHK,ST4000DM000,4000787030016,24969
W300TMHA,ST4000DM000,4000787030016,19905
Z304L8H4,ST4000DM000,4000787030016,9627
Z3016PHD,ST4000DM000,4000787030016,24735
Z304L8H1,ST4000DM000,4000787030016,9823
Z304L8H0,ST4000DM000,4000787030016,9807
PL1331LAGTW4JH,HGST HMS5C4040ALE640,4000787030016,20096
Z304KCDW,ST4000DM000,4000787030016,9850
Z304WE40,ST4000DM000,4000787030016,8481
Z304KCDQ,ST4000DM000,4000787030016,10142
Z304L8HJ,ST4000DM000,4000787030016,9802
Z3056BDL,ST4000DM000,4000787030016,8483
Z3016PH7,ST4000DM000,4000787030016,24752
Z302SZKB,ST4000DM000,4000787030016,11940
Z302SYLX,ST4000DM000,4000787030016,11915
Z3016PH2,ST4000DM000,4000787030016,24964
S301K83V,ST4000DM000,4000787030016,10323
Z304L8HC,ST4000DM000,4000787030016,9807
MJ0351YNGA6B3A,Hitachi HDS5C3030ALA630,3000592982016,35447
Z302SYLW,ST4000DM000,4000787030016,11245
Z4D06A3Z,ST6000DX000,6001175126016,15392
Z304KCDC,ST4000DM000,4000787030016,9823
PL2331LAGM3D0J,HGST HMS5C4040BLE640,4000787030016,24249
Z304KCDA,ST4000DM000,4000787030016,9849
PL2331LAGRJ6DJ,HGST HMS5C4040ALE640,4000787030016,22383
Z304JMT0,ST4000DM000,4000787030016,9807
Z304KCDL,ST4000DM000,4000787030016,10837
Z304L8HQ,ST4000DM000,4000787030016,9850
Z304KCDH,ST4000DM000,4000787030016,9851
Z300XG2V,ST4000DM000,4000787030016,26758
Z302SYLT,ST4000DM000,4000787030016,11243
Z304LACX,ST4000DM000,4000787030016,9626
PL1331LAGRZS9H,HGST HMS5C4040ALE640,4000787030016,22444
PL2331LAHBDGNJ,HGST HMS5C4040BLE640,4000787030016,5000
ZA11KXA6,ST8000DM002,8001563222016,3919
PL1331LAGTM2XH,HGST HMS5C4040ALE640,4000787030016,20214
S301PRN3,ST4000DM000,4000787030016,10164
PL1331LAHEU5GH,HGST HMS5C4040BLE640,4000787030016,924
S300Z5V1,ST4000DM000,4000787030016,14289
Z4D036X3,ST6000DX000,6001175126016,16351
Z300XG2L,ST4000DM000,4000787030016,26755
Z300XG2M,ST4000DM000,4000787030016,26758
W300D7PZ,ST4000DM000,4000787030016,28456
Z304LACC,ST4000DM000,4000787030016,9626
Z304LACB,ST4000DM000,4000787030016,9849
ZA1348RX,ST8000DM002,8001563222016,2245
ZA13T65S,ST8000DM002,8001563222016,1844
Z1Z03JP0,ST4000DX000,4000787030016,33932
Z305JKGA,ST4000DM000,4000787030016,7495
PL1331LAGRPSEH,HGST HMS5C4040ALE640,4000787030016,22568
PL1331LAGTLEUH,HGST HMS5C4040ALE640,4000787030016,20363
PL2331LAHDX7DJ,HGST HMS5C4040BLE640,4000787030016,6181
S2X6CCK3,ST9250315AS,250059350016,28275
Z3024V7H,ST4000DM000,4000787030016,19399
Z3024V7J,ST4000DM000,4000787030016,19399
Z3024V7K,ST4000DM000,4000787030016,19616
Z3024V7L,ST4000DM000,4000787030016,19616
MK0311YHG8J69A,Hitachi HDS723030ALA640,3000592982016,43466
PL2331LAH2XGWJ,HGST HMS5C4040BLE640,4000787030016,6585
PL1331LAHDZM8H,HGST HMS5C4040BLE640,4000787030016,6106
Z305KXBR,ST4000DM000,4000787030016,7015
Z305GAHW,ST4000DM000,4000787030016,7667
PL2331LAGMZMJJ,HGST HMS5C4040BLE640,4000787030016,23221
W300ANMB,ST4000DM000,4000787030016,30973
PL1331LAGS4GEH,HGST HMS5C4040ALE640,4000787030016,22257
Z303R52Y,ST4000DM000,4000787030016,11242
Z305AGEK,ST4000DM000,4000787030016,9498
Z3029FW2,ST4000DM000,4000787030016,17239
PL2331LAGJ9JZJ,HGST HMS5C4040BLE640,4000787030016,24060
Z3052BGS,ST4000DM000,4000787030016,7855
Z4D0DL84,ST6000DX000,6001175126016,15416
PL2331LAHDGR0J,HGST HMS5C4040BLE640,4000787030016,6107
WD-WCC4N0291471,WDC WD30EFRX,3000592982016,26227
Z300HKL0,ST4000DM000,4000787030016,29703
PL2331LAGMZBYJ,HGST HMS5C4040BLE640,4000787030016,23221
WD-WX51H3426163,WDC WD60EFRX,6001175126016,18154
45DDK14SFMYB,TOSHIBA MD04ABA400V,4000787030016,14311
Z3054LX2,ST4000DM000,4000787030016,7422
Z3024V73,ST4000DM000,4000787030016,19616
Z1Z03JPR,ST4000DX000,4000787030016,33932
Z3024V77,ST4000DM000,4000787030016,19616
Z3024W0K,ST4000DM000,4000787030016,18892
MJ0351YNG9XNGA,Hitachi HDS5C3030ALA630,3000592982016,36331
Z302BQF6,ST4000DM000,4000787030016,16670
PL1331LAHBRSDH,HGST HMS5C4040BLE640,4000787030016,5000
S301173Y,ST4000DM000,4000787030016,14987
ZA13ZVZN,ST8000DM002,8001563222016,807
PL1331LAH163VH,HGST HMS5C4040BLE640,4000787030016,6585
MJ1311YNG7KRLA,Hitachi HDS5C3030ALA630,3000592982016,41431
PL1331LAGSJU8H,HGST HMS5C4040ALE640,4000787030016,21364
13H8AB0GS,TOSHIBA DT01ACA300,3000592982016,27009
PL1331LAGLXA9H,HGST HMS5C4040BLE640,4000787030016,24055
MK0311YHG53K4A,Hitachi HDS723030ALA640,3000592982016,48601
MJ1311YNG300AA,Hitachi HDS5C3030ALA630,3000592982016,45123
Z304MMKW,ST4000DM000,4000787030016,9344
PL1331LAGT8XSH,HGST HMS5C4040ALE640,4000787030016,20365
WD-WCC4E0646617,WDC WD40EFRX,4000787030016,24771
W300THC8,ST4000DM000,4000787030016,14362
S300WD8G,ST4000DM000,4000787030016,12827
S300WD8F,ST4000DM000,4000787030016,12513
PL1331LAGRN68H,HGST HMS5C4040ALE640,4000787030016,21728
S300Z772,ST4000DM000,4000787030016,14292
S300Z773,ST4000DM000,4000787030016,11919
Z305DJ0X,ST4000DM000,4000787030016,8103
S300Z771,ST4000DM000,4000787030016,12775
S300Z776,ST4000DM000,4000787030016,11938
WD-WMC4N2955606,WDC WD30EFRX,3000592982016,20392
PL1321LAGAZG5H,Hitachi HDS5C4040ALE630,4000787030016,31883
S300Z775,ST4000DM000,4000787030016,14291
PL2331LAGUGP7J,HGST HMS5C4040ALE640,4000787030016,19759
MJ1311YNG2U31A,Hitachi HDS5C3030ALA630,3000592982016,46060
Z300JD88,ST4000DM000,4000787030016,29023
PL1331LAGSLS6H,HGST HMS5C4040ALE640,4000787030016,21708
S300Z42P,ST4000DM000,4000787030016,12802
PL1331LAGRZ2VH,HGST HMS5C4040ALE640,4000787030016,22450
ZA13ZB35,ST8000DM002,8001563222016,805
MJ1311YNG0A41A,Hitachi HDS5C3030ALA630,3000592982016,45365
Z300WDNJ,ST4000DM000,4000787030016,26727
S301NKGM,ST4000DM000,4000787030016,10164
PL1331LAH3PXPH,HGST HMS5C4040BLE640,4000787030016,6586
PL1311LAG3AERH,Hitachi HDS5C4040ALE630,4000787030016,32877
Z4D0DP2M,ST6000DX000,6001175126016,15416
PL2331LAGMH7LJ,HGST HMS5C4040BLE640,4000787030016,24133
Z3003GBN,ST4000DM000,4000787030016,27425
Z305DJ0Y,ST4000DM000,4000787030016,7852
MJ1311YNG71TSA,Hitachi HDS5C3030ALA630,3000592982016,41406
PL1331LAGTH29H,HGST HMS5C4040ALE640,4000787030016,20720
Z300W0PJ,ST4000DM000,4000787030016,27604
PL2331LAH3ZXYJ,HGST HMS5C4040BLE640,4000787030016,6566
Z304JDM9,ST4000DM000,4000787030016,10858
ZA12QFE7,ST8000DM002,8001563222016,2245
Z3054XJ0,ST4000DM000,4000787030016,8481
PL1331LAGRGT0H,HGST HMS5C4040ALE640,4000787030016,21731
Z4D0DP22,ST6000DX000,6001175126016,15052
PL1331LAGTAP3H,HGST HMS5C4040ALE640,4000787030016,20720
PL1331LAGSE4SH,HGST HMS5C4040ALE640,4000787030016,20746
Z4D022BY,ST6000DX000,6001175126016,15415
ZA13EX7S,ST8000DM002,8001563222016,2244
Z302SZKM,ST4000DM000,4000787030016,11932
PL2331LAGUGUNJ,HGST HMS5C4040ALE640,4000787030016,19737
Z300ZJZB,ST4000DM000,4000787030016,25470
PL1331LAGSJW7H,HGST HMS5C4040ALE640,4000787030016,21366
Z305K1TZ,ST4000DM000,4000787030016,7017
PL2331LAHDKL2J,HGST HMS5C4040BLE640,4000787030016,6106
S300WD83,ST4000DM000,4000787030016,12825
Z4D0CAZ1,ST6000DX000,6001175126016,15415
S300Z77M,ST4000DM000,4000787030016,13833
PL1331LAGS4AKH,HGST HMS5C4040ALE640,4000787030016,21200
PL2331LAGRWUZJ,HGST HMS5C4040ALE640,4000787030016,22270
MJ0351YNG9T2UA,Hitachi HDS5C3030ALA630,3000592982016,35635
S300Z438,ST4000DM000,4000787030016,14312
PL1331LAGT8EMH,HGST HMS5C4040ALE640,4000787030016,20363
PL2331LAHDKTXJ,HGST HMS5C4040BLE640,4000787030016,5793
S300Z77X,ST4000DM000,4000787030016,12800
Z3059Q7P,ST4000DM000,4000787030016,8479
PL1331LAGS4E2H,HGST HMS5C4040ALE640,4000787030016,21776
PL1331LAGSB1NH,HGST HMS5C4040ALE640,4000787030016,22256
S300Z77S,ST4000DM000,4000787030016,11919
Z304JZ9F,ST4000DM000,4000787030016,10833
PL1331LAGRZHUH,HGST HMS5C4040ALE640,4000787030016,22546
Z30584DZ,ST4000DM000,4000787030016,7495
WD-WX71DA4A09T2,WDC WD60EFRX,6001175126016,8905
PL2331LAHDSJJJ,HGST HMS5C4040BLE640,4000787030016,6179
Z305D6WB,ST4000DM000,4000787030016,8123
PL1331LAGSB0HH,HGST HMS5C4040ALE640,4000787030016,21924
Z30584DT,ST4000DM000,4000787030016,7495
Z304JZ9K,ST4000DM000,4000787030016,9822
PL1331LAGSPH5H,HGST HMS5C4040ALE640,4000787030016,20574
Z3015C77,ST4000DM000,4000787030016,26370
Z302G4Z9,ST4000DM000,4000787030016,14994
MJ0351YNG9UNYA,Hitachi HDS5C3030ALA630,3000592982016,36525
MJ1321YNG10W4A,Hitachi HDS5C3030ALA630,3000592982016,47536
MJ1323YNG1TR1C,Hitachi HDS5C3030ALA630,3000592982016,46554
PL1331LAGTPNEH,HGST HMS5C4040ALE640,4000787030016,20364
Z304HTH1,ST4000DM000,4000787030016,9805
S300Z571,ST4000DM000,4000787030016,12801
Z3014PDL,ST4000DM000,4000787030016,24755
Z3014PDM,ST4000DM000,4000787030016,25251
W300BHDW,ST4000DM000,4000787030016,30409
Z303XDXN,ST4000DM000,4000787030016,10327
S300Z5FY,ST4000DM000,4000787030016,14313
S300Z5FV,ST4000DM000,4000787030016,11937
S300Z5FT,ST4000DM000,4000787030016,14288
Z3040PZG,ST4000DM000,4000787030016,11433
PL1331LAHD8XNH,HGST HMS5C4040BLE640,4000787030016,2844
ZA10NF6B,ST8000DM002,8001563222016,4542
W300BXM8,ST4000DM000,4000787030016,30966
S300Z5FL,ST4000DM000,4000787030016,11915
S300ZA39,ST4000DM000,4000787030016,13190
PL2331LAGSSX9J,HGST HMS5C4040ALE640,4000787030016,21393
PL2331LAGUKLLJ,HGST HMS5C4040ALE640,4000787030016,19856
Z304556K,ST4000DM000,4000787030016,10114
S300Z5FB,ST4000DM000,4000787030016,13832
PL2331LAGMNWMJ,HGST HMS5C4040BLE640,4000787030016,24252
PL1331LAHD2DJH,HGST HMS5C4040BLE640,4000787030016,4999
PL2331LAGSU8WJ,HGST HMS5C4040ALE640,4000787030016,20933
PL1311LAG28DLH,Hitachi HDS5C4040ALE630,4000787030016,34192
Z300HLT2,ST4000DM000,4000787030016,29697
PL1321LAGB2RUH,Hitachi HDS5C4040ALE630,4000787030016,31859
S300Z5F4,ST4000DM000,4000787030016,14291
PL2331LAHDT59J,HGST HMS5C4040BLE640,4000787030016,6106
PL2331LAHAZZLJ,HGST HMS5C4040BLE640,4000787030016,4830
Z305DJ0R,ST4000DM000,4000787030016,7853
S300Z5F0,ST4000DM000,4000787030016,13190
MJ0351YNGA40NA,Hitachi HDS5C3030ALA630,3000592982016,35948
MK0331YHGT1SRA,Hitachi HDS723030ALA640,3000592982016,43842
MJ0351YNG9NYAA,Hitachi HDS5C3030ALA630,3000592982016,36578
PL1331LAGTTDVH,HGST HMS5C4040ALE640,4000787030016,20599
Z3014PD9,ST4000DM000,4000787030016,24755
WD-WX21D947NXS9,WDC WD60EFRX,6001175126016,18155
PL1331LAGSMP6H,HGST HMS5C4040ALE640,4000787030016,20746
PL1331LAHBYR8H,HGST HMS5C4040BLE640,4000787030016,6106
ZA127XZ0,ST8000DM002,8001563222016,4542
Z300X49F,ST4000DM000,4000787030016,26691
Z304HTHN,ST4000DM000,4000787030016,9850
Z304HTHH,ST4000DM000,4000787030016,10112
Z304HTHK,ST4000DM000,4000787030016,9807
Z305D6WR,ST4000DM000,4000787030016,8121
Z4D07ZPD,ST6000DX000,6001175126016,15896
Z304HTHF,ST4000DM000,4000787030016,9850
Z300XGWY,ST4000DM000,4000787030016,26763
PL1331LAHDXTKH,HGST HMS5C4040BLE640,4000787030016,6181
Z1Z05PZX,ST4000DX000,4000787030016,31844
Z3029BGJ,ST4000DM000,4000787030016,16977
PL1331LAHD3EBH,HGST HMS5C4040BLE640,4000787030016,5606
PL2331LAGMXVXJ,HGST HMS5C4040BLE640,4000787030016,22785
Z3029GS2,ST4000DM000,4000787030016,17046
PL1331LAGSHV2H,HGST HMS5C4040ALE640,4000787030016,22283
PL2331LAGSTJ7J,HGST HMS5C4040ALE640,4000787030016,21393
PL1331LAGTM84H,HGST HMS5C4040ALE640,4000787030016,19881
PL2331LAGN2T4J,HGST HMS5C4040BLE640,4000787030016,23221
PL2331LAHDV1TJ,HGST HMS5C4040BLE640,4000787030016,6106
PL2331LAGMUUZJ,HGST HMS5C4040BLE640,4000787030016,24208
WD-WX11D4447473,WDC WD60EFRX,6001175126016,21253
45C8K0QKFMYB,TOSHIBA MD04ABA400V,4000787030016,14238
Z300ZV0D,ST4000DM000,4000787030016,19209
Z2623ZGAS,TOSHIBA DT01ACA300,3000592982016,33410
Z300ZV0Y,ST4000DM000,4000787030016,25469
PL2331LAGN0E9J,HGST HMS5C4040BLE640,4000787030016,23721
Z300W5Y1,ST4000DM000,4000787030016,27727
Z304JN3X,ST4000DM000,4000787030016,10860
PL1331LAGRZBWH,HGST HMS5C4040ALE640,4000787030016,22279
Z30178BM,ST4000DM000,4000787030016,24559
Z300ZV0Q,ST4000DM000,4000787030016,25460
Z300W5Y8,ST4000DM000,4000787030016,27724
Z300ZV0R,ST4000DM000,4000787030016,19205
Z304JN3P,ST4000DM000,4000787030016,10161
PL2331LAGSTDHJ,HGST HMS5C4040ALE640,4000787030016,20935
Z300ZV0V,ST4000DM000,4000787030016,25468
PL1331LAHDY4RH,HGST HMS5C4040BLE640,4000787030016,6181
PL1331LAGM2TBH,HGST HMS5C4040BLE640,4000787030016,24130
MJ0351YNGA6P0A,Hitachi HDS5C3030ALA630,3000592982016,35936
Z300KXWL,ST4000DM000,4000787030016,26902
Z302AK78,ST4000DM000,4000787030016,12789
PL1331LAGSA01H,HGST HMS5C4040ALE640,4000787030016,21702
Z305FTVL,ST4000DM000,4000787030016,6984
PL2331LAGST8ZJ,HGST HMS5C4040ALE640,4000787030016,21540
S301KJZB,ST4000DM000,4000787030016,10324
Z300KLCQ,ST4000DM000,4000787030016,29051
PL2331LAGMYSVJ,HGST HMS5C4040BLE640,4000787030016,21397
PL1331LAGSM0GH,HGST HMS5C4040ALE640,4000787030016,21777
WD-WMC1T1611444,WDC WD30EFRX,3000592982016,34166
Z305D309,ST4000DM000,4000787030016,8125
WD-WMC1T1611447,WDC WD30EFRX,3000592982016,34485
PL1331LAHBSE4H,HGST HMS5C4040BLE640,4000787030016,5795
Z300KLCZ,ST4000DM000,4000787030016,29030
Z305D301,ST4000DM000,4000787030016,7854
Z305D300,ST4000DM000,4000787030016,8123
MJ0351YNG9YS9A,Hitachi HDS5C3030ALA630,3000592982016,36744
Z305D30L,ST4000DM000,4000787030016,6591
ZA124H11,ST8000DM002,8001563222016,3918
PL1331LAGSHY9H,HGST HMS5C4040ALE640,4000787030016,22256
Z305D30G,ST4000DM000,4000787030016,7184
Z305D30E,ST4000DM000,4000787030016,8142
Z305D30D,ST4000DM000,4000787030016,8145
WD-WCC4N5NXL1V0,WDC WD30EFRX,3000592982016,16169
PL2331LAGM3WWJ,HGST HMS5C4040BLE640,4000787030016,23381
PL2331LAHDDDVJ,HGST HMS5C4040BLE640,4000787030016,925
Z302AK7Q,ST4000DM000,4000787030016,16662
ZA10XG80,ST8000DM002,8001563222016,4543
PL1331LAGRHP8H,HGST HMS5C4040ALE640,4000787030016,22282
Z302AK7L,ST4000DM000,4000787030016,12797
PL1331LAGTLW6H,HGST HMS5C4040ALE640,4000787030016,20111
Z302AK7J,ST4000DM000,4000787030016,12774
PL2331LAHBH0AJ,HGST HMS5C4040BLE640,4000787030016,4831
Z305D30Y,ST4000DM000,4000787030016,8103
PL1331LAGSNV6H,HGST HMS5C4040ALE640,4000787030016,20575
PL2331LAHDW5DJ,HGST HMS5C4040BLE640,4000787030016,6181
Z300H39F,ST4000DM000,4000787030016,25867
Z302AK7B,ST4000DM000,4000787030016,14290
PL1331LAHD07JH,HGST HMS5C4040BLE640,4000787030016,5792
Z302AK7A,ST4000DM000,4000787030016,12774
MJ0351YNGA43DA,Hitachi HDS5C3030ALA630,3000592982016,35424
ZA140NC1,ST8000DM002,8001563222016,807
ZA121T2A,ST8000DM002,8001563222016,4666
PL1331LAGTGZJH,HGST HMS5C4040ALE640,4000787030016,20365
Z3041CTE,ST4000DM000,4000787030016,11525
W3009F4F,ST4000DM000,4000787030016,30949
ZA10F3L9,ST8000DM002,8001563222016,5320
ZA12Q5ZJ,ST8000DM002,8001563222016,3701
PL1311LAG19Y7A,Hitachi HDS5C4040ALE630,4000787030016,34562
ZA13XHDE,ST8000DM002,8001563222016,807
ZA12Q5ZK,ST8000DM002,8001563222016,3703
Z304HNVC,ST4000DM000,4000787030016,10164
ZA10JTEJ,ST8000DM002,8001563222016,4666
MK0331YHGLGZKA,Hitachi HDS723030ALA640,3000592982016,44560
Z304JN31,ST4000DM000,4000787030016,9805
Z4D06AT7,ST6000DX000,6001175126016,15080
